gridkey_on,gridkey_off,count
112100231010,112100212332,2
112100323100,112100332100,1
112100320310,112100323012,1
112102110223,112102121213,2
112100323331,112100323131,1
112100332021,112100323120,17
112102110130,112100332212,2
112100323000,112100323002,174
112102100211,112100323031,1
112100321013,112100321011,1
112100323001,112100323031,22
112100323003,112100321332,8
112102121322,112102303310,1
112100332002,112100323101,9
112100323113,112100323110,31
112103222013,112103222030,1
112103222032,112103222023,1
112102100033,112102011003,1
112100322111,112100323002,4
112100321300,112100321313,1
112100322310,112100323023,5
112100323220,112100322331,28
112100323200,112100323002,4
112100330201,112100321311,9
112100323313,112100323311,9
112100323032,112100323023,387
112102110123,112100323013,2
112100323011,112100323003,110
112100323001,112102013121,1
112100233330,112100233330,1
112100321221,112100321332,2
112100323112,112102110323,1
112100323102,112100323121,995
112100331200,112100330321,1
112102100010,112100321233,1
112100332002,112100332010,1
112100323020,112100321030,1
112100323313,112100323303,1
112100323110,112100323200,1
112100323102,112100321212,5
112102012333,112102012332,27
112100330021,112100323131,1
112101003132,112101012310,1
112102221332,112102212032,1
112101222030,112101222021,1
112100320330,112100321230,2
112100330201,112100321313,6
112100323202,112100322313,32
112100321221,112100302321,1
112100321222,112100321220,14
112102132200,112102132200,2
112100321201,112100321221,1
112103020302,112103020312,1
112100330213,112100330231,2
112100322331,112100322331,556
112102301113,112102123133,1
112100323131,112100332202,2
112100332200,112100323133,6
112100320212,112100320210,11
112100321332,112100323101,58
112100322223,112100322232,1
112100232322,112100232322,2
112100333132,112100323120,1
112100231310,112100231310,48
112100323120,112100321232,22
112100312222,112100321111,1
112100330303,112100330322,3
112100323101,112100323131,96
112102110011,112100323121,3
112100332023,112100323011,1
112102223032,112102223211,1
112100332020,112100322311,1
112100320231,112100320232,1
112100320212,112100320032,1
112100232320,112100232320,2
112100323113,112100323112,309
112103100133,112103100311,7
112100033201,112100033201,3
112100323020,112100323122,2
112100323012,112100323113,16
112102012332,112102013110,1
112100321333,112100330221,64
112100330231,112100323102,2
112100320210,112100323120,2
112100321233,112100321322,402
112102012333,112100323222,2
112103120210,112103120303,1
112101222101,112101222102,29
112100323133,112100332002,5
112100320133,112100321203,1
112100321330,112100321323,4
112100323310,112100323131,4
112100333201,112100332132,1
112100322211,112100323030,1
112100323103,112100323300,8
112100323033,112100332033,2
112100320313,112100323011,1
112103120213,112103120211,1
112100213231,112100213233,1
112102211320,112102211302,13
112100323022,112100323102,3
112100322123,112100322300,1
112102111032,112102110123,2
112103201023,112103201032,1
112102013133,112102102022,2
112100323103,112100323211,5
112100323030,112100330322,3
112100330322,112100330321,142
112102101020,112102101003,1
112100321200,112100323102,1
112100323033,112100323211,854
112100313321,112101220000,1
112100331100,112100331100,1
112100321230,112100320303,1
112100323023,112100322131,3
112100332022,112100323130,4
112100321333,112100332202,1
112100322331,112100323220,31
112100332002,112100323102,31
112100323111,112100321232,1
112100323033,112100323300,87
112100323103,112100332033,3
112100213212,112100213212,2
112100330233,112100321323,1
112100330332,112100330322,2
112101302201,112101302201,4
112100321312,112100330023,1
112100323100,112100321230,152
112100311320,112100313202,1
112102303202,112102303202,7
112100323101,112100323121,96
112102110011,112100323131,1
112100302221,112100231011,1
112100332110,112100332111,5
112101222202,112100323102,2
112100323031,112100323203,3
112100320133,112100323003,1
112100331200,112100323100,2
112100323101,112100321212,1
112100332011,112100332110,1
112100323023,112100322330,1
112100323112,112100012023,1
112100321223,112100320311,1
112100322013,112100322102,3
112100323120,112102101000,1
112100323033,112100331023,1
112100321232,112100323021,4
112102101020,112100323100,1
112100323103,112100332021,6
112102110300,112102110120,2
112102030331,112102013031,1
112100330312,112100330330,3
112100320312,112100320210,1
112101223113,112101223113,17
112100320130,112100320133,1
112100323033,112100330322,4
112100323123,112100323201,9
112100330223,112100323113,2
112100331321,112100331321,528
112100321332,112100330231,2
112100330220,112100332003,1
112100323002,112100332230,1
112100323202,112100323030,7
112102101022,112100321231,1
112100323103,112100330322,15
112100323220,112102013031,1
112100321023,112100321322,1
112100323023,112100323231,1
112101232020,112101223002,1
112100323030,112100323211,10
112100332201,112100332023,90
112100323120,112100322113,2
112100320132,112100323211,1
112100323002,112100332200,1
112100323111,112100330223,12
112103001003,112103001003,3
112100332023,112100323030,2
112103100301,112103100311,1
112100323131,112100321313,3
112100323030,112100323300,6
112100323031,112100330023,1
112100331303,112100331302,2
112100321223,112100323110,1
112100320210,112100323100,1
112100321320,112100323012,4
112100321220,112100323203,1
112100323011,112100323311,5
112102331212,112102331212,7
112100323120,112100330223,1
112100332102,112100332003,13
112100321310,112100323113,1
112100320310,112100321232,2
112100323013,112100321320,14
112100323012,112100323233,2
112100323121,112102101013,1
112100322322,112100323301,2
112102221300,112102221031,1
112100321020,112100321020,60
112100321333,112100321313,11
112100321230,112102110120,1
112100321323,112100321231,37
112100330222,112100323102,15
112100302022,112100302200,1
112100311301,112100321231,1
112100323102,112100313301,1
112103220331,112103220331,1
112100322331,112100323102,4
112100321022,112100321221,2
112102102320,112102102320,1
112100332013,112100323113,3
112100332002,112100323220,1
112100323301,112100323121,6
112100313222,112101211230,1
112100330032,112100323012,1
112100323003,112102110011,1
112102112200,112100323121,1
112100323033,112102111021,1
112100330201,112100330122,1
112100323212,112100323211,14
112100323310,112100323121,5
112100323113,112100321321,1
112100330201,112100330221,2
112100322100,112100323033,1
112100321331,112100323003,10
112100323121,112102110131,2
112100323120,112100321310,4
112100323220,112100323331,1
112100323012,112100330112,1
112100322133,112100322303,1
112100323212,112100323300,1
112102320332,112102320322,2
112100323033,112102011303,1
112100332331,112100332331,7
112100323210,112100322310,1
112101223111,112101232000,1
112102120120,112102120122,1
112102110301,112102113223,1
112100321232,112100321312,5
112100323020,112100332011,1
112102100232,112102013031,1
112100330231,112100330231,295
112100321231,112102012332,1
112100321021,112100321230,5
112100321232,112100321220,26
112102230301,112102231221,1
112100321233,112100321233,4201
112102131030,112102113232,1
112100300302,112100301223,1
112100323123,112100323133,15
112102110212,112102110210,3
112101212233,112101230313,1
112102033130,112102033133,1
112100320231,112100320231,3
112100323311,112100323013,8
112100223301,112102011000,1
112102031020,112102100300,1
112100323122,112100323230,1
112100311301,112100103200,1
112100323030,112100332031,1
112100323120,112100323012,352
112102101112,112102101112,1
112100323112,112100323200,6
112100323001,112100322122,1
112100321232,112100323031,30
112100323202,112102100110,2
112100323112,112100213231,1
112100323113,112100323130,97
112100323003,112100323301,3
112100321333,112100321311,2
112100330322,112100323100,10
112100323002,112100323123,10
112100323220,112100323102,2
112100323011,112100321203,2
112100313222,112100313303,1
112102322101,112102322101,1
112100322330,112102101122,1
112100231120,112100323121,2
112100330023,112100330200,1
112101222132,112101222132,1
112103201032,112103201023,1
112100322130,112100323023,2
112102011330,112102011321,2
112100323003,112100323310,2
112100322033,112100322032,2
112100323010,112100330220,1
112102012333,112102012323,2
112102121213,112102121213,21
112100330232,112100330221,4
112102110123,112102110012,1
112100323202,112100323033,3
112100332001,112100323033,1
112102013100,112100323222,1
112102101120,112100323013,1
112100132013,112100132013,3
112100321230,112100330202,5
112102013001,112102013001,1
112100321320,112100321310,1
112100332021,112100323100,2
112102231032,112102231201,8
112100321223,112100323112,1
112100323231,112100323031,2
112102121322,112102110203,1
112100332023,112100323103,1
112100323013,112101200203,2
112100323102,112100323131,145
112100231121,112100231103,2
112100330222,112100332010,1
112100323130,112100332023,2
112102112021,112102112021,1
112100332022,112100323112,3
112100332003,112100323023,1
112100323131,112100321311,6
112100230111,112100231001,1
112100323130,112100332001,1
112100323130,112100323202,3
112100323202,112100323103,5
112101201321,112101202200,1
112100323331,112100323121,7
112100202232,112100231001,2
112100323101,112100330302,1
112100330030,112100330201,1
112100323023,112100323001,25
112102221312,112102221123,2
112100323123,112100321221,4
112100323120,112102013102,1
112100321212,112100321320,5
112102013113,112100323222,1
112100323121,112100321320,4
112100323201,112100323022,33
112100322133,112100323200,33
112100321311,112100321331,13
112101311213,112101311300,1
112102111020,112102110112,1
112100322110,112100323003,1
112100323013,112102101013,2
112100330201,112100330120,1
112100312330,112100323131,1
112100323010,112100320213,1
112100323211,112100323122,52
112102211233,112102211233,1
112100332202,112100332202,118
112100330220,112100321313,1
112102110120,112102110121,12
112100323101,112100330323,1
112100323013,112100321331,11
112100332003,112101222022,1
112100321320,112100323102,26
112100331303,112100323121,1
112100323111,112100323331,1
112100323132,112100332233,2
112100320033,112100320033,2
112102103313,112102121110,1
112100323120,112100323101,132
112100323030,112100321223,6
112100322322,112100332013,1
112100321332,112100321232,5
112100321032,112100321230,1
112100331320,112100331321,1
112100323031,112100321211,1
112100323030,112102110132,2
112100332003,112100332020,6
112100330322,112100323030,3
112100323101,112100332100,2
112100231010,112100231011,1
112100320300,112100320133,1
112100323131,112100332003,29
112101223020,112101223020,1
112100323300,112100323122,58
112100323203,112100323200,11
112102101020,112102100110,1
112100332210,112100323121,2
112100332023,112100332210,3
112102013102,112102013112,1
112100323021,112100323132,2
112100332033,112100332233,1
112100332203,112102112200,1
112102102320,112100321221,1
112100323102,112100322312,1
112102100110,112100323233,1
112100323011,112100323021,13
112100323120,112100332010,1
112100330202,112100330200,18
112102102110,112102120220,1
112100323023,112100323022,265
112100323002,112100323023,14
112102120120,112100323012,1
112102110102,112102110100,1
112102101030,112100323233,1
112100323013,112100320133,31
112102113300,112102110012,1
112100330120,112100330102,1
112100321321,112100321321,561
112100321222,112100323003,5
112100322313,112100323021,1
112100323023,112100321332,4
112102111021,112100323033,1
112101023223,112101201121,1
112100122131,112100122131,1
112100332003,112100323123,4
112100330302,112100330303,2
112101222121,112101222121,6
112100332220,112100323113,1
112100323111,112100332010,1
112101020110,112100323103,1
112100323011,112100321312,6
112102113211,112102113300,4
112100321333,112100332003,9
112100320210,112100323033,1
112102112201,112102112201,7
112100322331,112100323012,2
112102133313,112102131013,1
112100323120,112100323331,12
112102301333,112102301333,1
112102303111,112102303111,9
112100323132,112100323122,47
112102232303,112102232301,1
112100323102,112100321230,137
112103023231,112103023231,48
112100323211,112102101212,1
112102131330,112102110012,1
112100323130,112100323112,377
112102100110,112102100212,2
112100332022,112100332023,14
112100330321,112100330231,3
112102231312,112102231330,1
112102100300,112100323030,2
112100323021,112100323010,7
112100321323,112100321333,161
112100323030,112100203330,1
112100332201,112100323110,3
112100330222,112100323012,1
112100323111,112100323101,7
112100311320,112100312330,2
112100320210,112100321002,1
112102100221,112102100030,1
